State,District,Market_Size_Score,Chronic_Disease_Score,Acute_Disease_Score,Healthcare_Score,Economic_Score,Development_Score,Overall_PMAF,Chronic_PMAF,Acute_PMAF
Andhra Pradesh,Khammam,0.2749878895609039,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13970073392319204,0.5095215856319493,31.860925531016292,32.21431454339665,31.605991579879234
Andhra Pradesh,Krishna,0.44960024571903945,0.3659707980543219,0.2432347567264741,0.5582171933328494,0.2543622623587009,0.6433813010961865,44.20327559794348,43.21457365928143,42.92756229641983
Andhra Pradesh,Kurnool,0.3582494917387226,0.42095600585459225,0.4537939868795198,0.5020613534589445,0.1899463099690265,0.5669516549705993,41.09167613008699,40.45838830810546,42.53729941757782
Andhra Pradesh,Mahbubnagar,0.35462880993013673,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13970073392319204,0.4878440802125729,33.020193830013426,33.59035789658754,33.67005660966558
Andhra Pradesh,Medak,0.268763175811769,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13970073392319204,0.5005379271360346,31.5567580861153,31.999983683454815,31.284495289966465
Andhra Pradesh,Nalgonda,0.33038711850017344,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13970073392319204,0.5076039601525428,32.930557600213554,33.30312286738798,33.239204065866225
Andhra Pradesh,Nandyal,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.14232532657413582,0.5173379938360513,29.207284314599946,29.469386281684574,27.455791779174305
Andhra Pradesh,Nizamabad,0.23204354228204035,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13970073392319204,0.5015801148965816,30.84320917073167,31.276012890465708,30.19853910048281
Andhra Pradesh,Ntr,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.15148422556872942,0.5173379938360513,29.390462294491815,29.606769766603474,27.547380769120238
Andhra Pradesh,Palnadu,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.14411187954713353,0.5173379938360513,29.2430153740599,29.49618457627954,27.473657308904283
Andhra Pradesh,Parvathipuram Manyam,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13818744988882223,0.5173379938360513,29.12452678089367,29.40731813140487,27.41441301232117
Andhra Pradesh,Prakasam,0.3231920676262116,0.3980104191339217,0.23052668063041407,0.5426137636005982,0.21172598588660474,0.6607884374758818,41.05177608942929,41.03025545728134,38.34029073756294
Andhra Pradesh,Rangareddy,0.48328451934632055,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13970073392319204,0.5272804650716691,36.382035715519024,36.55783593350218,38.121273665037535
Andhra Pradesh,Sri Potti Sriramulu Nellore,0.2870210594607602,0.3654829806924229,0.31792687344781817,0.5452847729181649,0.18656192076409728,0.6047292486319091,39.306038576901045,38.28374226959386,38.40105701550116
Andhra Pradesh,Sri Sathya Sai,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.14198502475458444,0.5173379938360513,29.20047827820892,29.464281754391298,27.452388760978792
Andhra Pradesh,Srikakulam,0.2563395147103928,0.3316087200381265,0.24254083113112213,0.5064633801408933,0.18306162503081833,0.5637953055214073,35.93469201976272,35.2462405290365,34.170519655537
Andhra Pradesh,Tirupati,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.1483182485259783,0.5173379938360513,29.327142753636792,29.55928011096221,27.51572099869273
Andhra Pradesh,Visakhapatnam,0.4104041517368737,0.3448456398671526,0.3349225116203925,0.5056074120220422,0.1780966885236048,0.587751697655965,40.43488051364517,38.93879597494237,41.39457793313239
Andhra Pradesh,Vizianagaram,0.2214812364651535,0.34829895517617837,0.3277339625875097,0.4987975279400135,0.1408850796779074,0.4984612511604818,33.952831082508006,33.69392742604301,33.69950628162891
Andhra Pradesh,Warangal,0.3335080715425227,0.36947146284070165,0.30896780327017254,0.32961643437933225,0.13970073392319204,0.5105846171477071,33.05258980096383,33.39534849818661,33.37754251206416
Andhra Pradesh,West Godavari,0.3933146964452262,0.38128124736958463,0.19909184398132254,0.5833459502987843,0.18732480845016317,0.6476006025734076,42.0354520688607,42.1639347453022,40.03091312196828
Andhra Pradesh,Y.S.R.,0.26937478263858244,0.39477149305607656,0.287231731871945,0.5411291895332883,0.1573254755010105,0.630203666907973,38.7806945408973,38.68900050199498,37.110930325251566
Arunachal Pradesh,Anjaw,0.00112176674769725,0.5207234815233076,0.25049810141206724,0.19513809531349718,0.09661775226356065,0.4416223234701709,22.40221458525227,28.016008613194778,17.789379818690715
Arunachal Pradesh,Changlang,0.01179808350247655,0.53105305256283,0.19899108640435284,0.24875032178700454,0.09314922663487431,0.4341054077002506,23.056502182163953,29.53611742201429,17.74679948277571
Arunachal Pradesh,Dibang Valley,0.0,0.5713034195212632,0.12886340594738413,0.2323730751904158,0.09553392694006932,0.4888928672840069,23.337665642976315,30.965018763993633,16.157778931153715
Arunachal Pradesh,East Kameng,0.00568200049827115,0.39137768089478525,0.22436787737410213,0.17906927227963945,0.0939612178610329,0.4466919376052203,20.66554414757215,23.26958193084339,17.001033637582108
Arunachal Pradesh,East Siang,0.0075204037297559,0.475542293987109,0.15297508508564878,0.21200635722612188,0.09635616730870873,0.6093282890318418,24.789398136656143,28.573140908615418,18.39360239212105
Arunachal Pradesh,Kamle,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.28960603991669964,0.09610991533087009,0.5038966854021703,27.213942031804354,27.841534139444125,25.991810150980783
Arunachal Pradesh,Kra Daadi,0.13186482788504075,0.2903669209963693,0.1510429908318208,0.18559541691703682,0.09508801611033771,0.6676334663635223,26.01773366380066,24.614702036204765,22.40931010224369
Arunachal Pradesh,Kurung Kumey,0.00639224510286615,0.428696334055076,0.2262629914897348,0.18031667915079527,0.09504320391377613,0.5194157590780677,22.572951000358216,25.358355826488204,18.19634414865404
Arunachal Pradesh,Leparada,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.2849463799507643,0.13562088496422608,0.5173379938360513,28.17979439383039,28.475418568964567,26.495346274503852
Arunachal Pradesh,Lohit,0.0117807409337787,0.4203977312975648,0.17219433476616616,0.2686732177813277,0.0926439361032961,0.5612543219604624,24.612964996214608,27.32520203087096,19.376999143233967
Arunachal Pradesh,Longding,0.13186482788504075,0.38930034268342384,0.11578690569720097,0.1875456538605829,0.09219457025161674,0.3918002907326336,21.118979338403733,25.314643089932897,17.400480619698577
Arunachal Pradesh,Lower Dibang Valley,0.0039933045214322,0.4199995247853587,0.06144828899710645,0.2541708174091863,0.0942089036671261,0.5268965786201815,22.399870222183175,26.54536514730863,15.584960424728333
Arunachal Pradesh,Lower Siang,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.29530642101866567,0.09593615179087035,0.5046318457732367,27.339177590465013,27.960286912094112,26.115107543186106
Arunachal Pradesh,Lower Subansiri,0.0060249466772262,0.4294973194278968,0.19289754676882762,0.23923433959093776,0.09164417404712086,0.6040701568860514,25.04342100599397,27.352956084906992,19.76536795511821
Arunachal Pradesh,Namsai,0.13186482788504075,0.5346935453613523,0.17225497534815334,0.1978857460671288,0.09417437998733416,0.44144099887771204,24.37680426343937,31.13631125527785,19.783392924636654
Arunachal Pradesh,Pakke Kessang,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.2886996053788665,0.13970073392319204,0.5173379938360513,28.336455881571755,28.6116808119111,26.611209272655557
Arunachal Pradesh,Papum Pare,0.0143089326734077,0.39001822652388857,0.16451879518911927,0.23093581663990675,0.09360078064705629,0.6632365934421761,25.587012685181023,26.591910558729992,20.04551090083155
Arunachal Pradesh,Shi Yomi,0.13186482788504075,0.36947146284070165,0.30896780327017254,0.2860924905689246,0.13970073392319204,0.5173379938360513,28.284313585372917,28.559538515712262,26.55906697645672
Arunachal Pradesh,Siang,0.13186482788504075,0.3781008557854098,0.10810727663456389,0.2068342575855828,0.09298988050533051,0.5608100181315927,24.712061006350677,27.010460050797697,20.137360981154174
Arunachal Pradesh,Tawang,0.00350339666137165,0.4988623908441685,0.2309016280445286,0.26487856945025146,0.09490225234375321,0.5752360504736984,26.068045567468467,30.003717291671638,20.7527772705024
Arunachal Pradesh,Tirap,0.00839527351977585,0.3931048382707092,0.2497534246012261,0.20201420141853282,0.0953344081158932,0.5401946072527553,23.347352434858497,24.798821032506947,19.592241038944845
