State,District,Market_Size_Score,Chronic_Disease_Score,Acute_Disease_Score,Healthcare_Score,Economic_Score,Development_Score,Overall_PMAF,Chronic_PMAF,Acute_PMAF,Overall_Rank,Chronic_Rank,Acute_Rank
Odisha,Bhadrak,0.1280054070179677,0.4524135315348384,0.4444311845855591,0.3668232363644489,0.1856310318669402,0.4980541102236995,32.538722870665104,33.496053051608776,31.61452852449188,237,178,209
Odisha,Boudh,0.1318648278850407,0.360088181187344,0.3843282822519589,0.3457627971351523,0.0987447129562563,0.4178639993061044,27.328891380044105,27.815449529365782,27.73481495470737,650,649,450
Odisha,Cuttack,0.2325696645327792,0.4538543172424102,0.3150034704153541,0.4328040915363487,0.2031322379523904,0.531635993562199,35.69141762825198,37.555719729774765,33.5141208100511,107,62,132
Odisha,Debagarh,0.0283180421146303,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5199851507478406,27.13679988440865,27.385553245630096,24.3628496332294,667,679,708
Odisha,Deogarh,0.1318648278850407,0.4510313751824823,0.4318009240960496,0.3392353864049865,0.1013231364171019,0.4161270198396326,28.59933040372056,30.889219661840283,28.79081232881769,531,355,378
Odisha,Dhenkanal,0.108485742631016,0.4563743213879618,0.4098851471666196,0.3647764575814201,0.1279609053913449,0.3975016285300929,28.6370893682233,31.33277511899849,28.03936359158922,526,321,430
Odisha,Gajapati,0.0508200089479852,0.4137909038426126,0.3517197467709339,0.3292854494387412,0.0963336388699614,0.3343853460724171,23.871595372717568,26.873648845999565,22.8824195062736,797,719,773
Odisha,Ganjam,0.3089257835829673,0.4430386993255137,0.1850021408702422,0.4621114348073161,0.1633727086924486,0.5371242520778863,35.71109198516993,38.74893199536424,32.82564659348417,104,48,158
Odisha,Jagatsinghapur,0.1023870234640419,0.4473401231961877,0.2335232503044719,0.3896585352742136,0.1668278663749506,0.5379230632608573,30.744563502487864,33.37946411486452,26.43998727967969,342,188,586
Odisha,Jajapur,0.1626058874797927,0.4655942619010618,0.4085114521329404,0.3843092744685702,0.1916086582894401,0.4664408804932005,32.840351154960096,34.77264108477803,31.68984820738111,216,121,205
Odisha,Jharsuguda,0.0523877404023949,0.4269100235872057,0.2743835880565712,0.3928936741346108,0.114857436786043,0.505443534675871,28.32458383641616,30.62477601484167,25.01932278417684,563,376,673
Odisha,Kalahandi,0.1499754659318579,0.443828914561049,0.3448161561741092,0.3931169441834768,0.1154701279016411,0.410541111267705,29.2685236930452,32.23332324314508,28.29482471400999,445,249,414
Odisha,Kandhamal,0.0664515990508026,0.393092643220766,0.3515515737511954,0.3808303772445864,0.1040875229327392,0.3193655069068327,24.86114229241884,27.45884995169401,24.230302693125576,765,670,715
Odisha,Kendrapara,0.1281072484988986,0.4287743734750199,0.3161788132296218,0.3779739044986739,0.1654213969587212,0.5363455346001637,31.60649355817557,32.97350243195961,29.00656286427065,295,212,362
Odisha,Kendujhar,0.1609438741320885,0.5178179896073151,0.4427871260488378,0.342935715977957,0.1483000045344757,0.3834378211258443,30.31839947196884,34.26009971773252,29.99127605697516,367,144,298
Odisha,Khordha,0.1988956596884369,0.4689714086841089,0.1841597809086171,0.4283455085531604,0.2314041965849101,0.5955961796611815,35.616142785681035,38.385847414161226,30.38575914519857,110,52,273
Odisha,Koraput,0.1284752375276587,0.4493502226809944,0.3715729483800918,0.3939800334798075,0.1127084135987035,0.310842382450082,27.1293530517359,30.97541324246551,26.81290137766648,671,346,555
Odisha,Malkangiri,0.0542160311137827,0.5081148041787907,0.449419717281029,0.3688289361697648,0.1011451632304314,0.298583790121201,26.0308236273018,30.74793284159711,25.72876107295684,726,366,635
Odisha,Mayurbhanj,0.2292329253928414,0.5048238282888763,0.5272601426500737,0.3940709515923362,0.1549190169484205,0.3350264600504625,32.58582678907072,35.80896138454516,34.514497430124955,234,102,104
Odisha,Nabarangpur,0.108583167114215,0.4354311929409449,0.4463744212959901,0.3941920692627653,0.1039929421410352,0.3276250001365834,27.50591971546133,30.131740613954044,28.25500135454061,636,414,416
Odisha,Nayagarh,0.0879796654322463,0.449704218925086,0.206153588792317,0.4074533066113637,0.1198515888593719,0.4636228529254237,28.136726353742148,32.08230946539503,24.09515449747766,587,259,722
Odisha,Nuapada,0.0569796402427581,0.4159060418350406,0.4077861195288576,0.3343197278451851,0.1054834090700861,0.3861280371271391,25.89513789934235,27.826230333307965,25.437191400015838,735,648,650
Odisha,Puri,0.148765252213485,0.4516948319530346,0.1273801441011536,0.4369043904727965,0.148666722880346,0.5402314592410891,31.282106256696217,35.15502740769793,25.97568809580912,312,113,621
Odisha,Rayagada,0.087781860638724,0.4598762767798923,0.3879994933670631,0.3351633510064151,0.1033217701383746,0.3397418634219126,25.798934605578083,29.501819106493755,25.16605582617904,737,471,666
Odisha,Sambalpur,0.0957329840909206,0.4631727040768751,0.3952653338376186,0.3970023457356353,0.1189276022831904,0.4859445300576023,30.53652962249192,32.70911057404563,29.17211375707673,355,224,355
Odisha,Sonepur,0.1318648278850407,0.3923224831646201,0.3252740160929233,0.3744629641298954,0.1049622195989787,0.4900745341020674,29.203255906895087,30.333021386065784,27.97779472899301,455,394,433
Odisha,Subarnapur,0.0567581504285401,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5241539017900283,27.7889770715306,27.99604292233017,25.278584148279503,615,631,658
Odisha,Sundargarh,0.1887489744387695,0.4877973880758314,0.3750613173423098,0.4055370964868627,0.1566857977749798,0.482271846215987,33.2934613525134,36.13163542995132,31.95067976744769,185,94,192
Puducherry,Karaikal,0.0181437190575326,0.4041620154078551,0.2353715200294187,0.3745123087128871,0.113182515583919,0.6451941493431722,29.415989208322955,30.148470321873837,24.72858314270596,434,413,686
Puducherry,Mahe,0.0026114820839604,0.4157994372628919,0.2301389827337744,0.386644945674554,0.1359767163282857,0.7942416313184251,32.84887970807117,32.32017591748004,26.838109577413487,215,246,552
Puducherry,Pondicherry,0.1318648278850407,0.4066781155723404,0.1879184818329028,0.4320128040322802,0.1556702900015892,0.6543565380244669,33.42405517291998,34.38990641364685,28.666213933402297,178,136,388
Puducherry,Puducherry,0.0880468770897786,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5474363763606469,28.88040109616774,28.85464220126113,26.56648306667594,514,553,577
Puducherry,Yanam,0.0045008819440543,0.3840449351542765,0.1457784532146457,0.370702475509196,0.1358364509783948,0.6513573544285526,28.54617714089318,29.496760188426137,22.32226212508393,538,473,784
Punjab,Amritsar,0.2086559165672513,0.4073940123785067,0.1313570162355353,0.3528412961203016,0.3048914972640981,0.6891451070363459,36.49818662590037,36.95355821632372,29.98652040349813,83,72,299
Punjab,Barnala,0.0491036154893141,0.4142378042059873,0.3016059144141472,0.3187564531981765,0.1491427988330321,0.6090906366950515,29.680307270512834,30.183572870405367,26.016172927752727,421,410,616
Punjab,Bathinda,0.1162592247459994,0.437811167301984,0.3755432824039345,0.2924487988532736,0.222547258469323,0.6063698494909767,32.886047128250645,32.89945869950452,30.04635510660169,211,215,294
Punjab,Faridkot,0.0511060653489069,0.4321845197179401,0.269653251875132,0.2893374699289369,0.1988101946728463,0.6074922931879968,29.95329817870447,30.99240474765744,25.161749000472668,402,345,667
Punjab,Fatehgarh Sahib,0.0497687909692516,0.4278287742481144,0.1625905992782124,0.3610118866723556,0.1594646217577023,0.6533669461971031,30.376438647191524,32.115259439852714,24.173216855013543,366,258,719
Punjab,Fazilka,0.1318648278850407,0.413128504622851,0.2586046365100989,0.2866649937344261,0.1977945365274271,0.5435044078121788,29.913906730510963,31.23205622022232,26.28487210644917,404,332,596
Punjab,Ferozepur,0.1674147187095092,0.4223368533115452,0.2568313448315484,0.3157608184418053,0.2737977257622918,0.5925171560304927,33.781490360312915,34.47743805566968,29.3841761489904,169,131,334
Punjab,Gurdaspur,0.1910057656795591,0.4095487127764461,0.1534704465213739,0.3315509739761557,0.3300570159756924,0.6938406718966035,36.559280143538416,36.67460169889134,29.90613385115021,78,82,307
Punjab,Hoshiarpur,0.1377038119841439,0.4214076952662974,0.1282596570449156,0.375299053449416,0.3369275740346256,0.7332738442589983,37.16075919765581,37.39597869610098,29.21197025886676,69,64,349
Punjab,Jalandhar,0.1898227372354169,0.4257785686434825,0.1645336423623412,0.3689983216779819,0.265293570465249,0.6721935628343181,35.829285954317555,36.78001026611179,29.923828756847936,100,79,301
Punjab,Kapurthala,0.0693659958951731,0.4170365080034797,0.1923612756141783,0.3091735731354105,0.1758468048309963,0.6536209702996821,30.254124719401823,31.34098093619523,24.63626583272306,371,320,692
Punjab,Ludhiana,0.2993564179878084,0.4166538214432917,0.1110916364551789,0.3608770074397589,0.4340814982926246,0.7060036746519109,41.28382654642677,41.35881147997504,33.90639370251382,32,27,119
Punjab,Malerkotla,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3002618514667069,0.1376793893895889,0.5173379938360513,28.527273912656504,28.81260556566386,26.82224074907633,542,555,554
Punjab,Mansa,0.0636790645828972,0.4343021510833353,0.3153740361667767,0.2936059852952485,0.1534571902055827,0.5304543243404064,28.32069316098382,29.952677381967455,25.15822931472323,565,430,668
Punjab,Moga,0.0825343460907421,0.406530182917034,0.2572876908643031,0.3098851654705141,0.211888340936651,0.5918900598072734,30.562136983916982,31.174172345443814,26.10316027021573,352,335,609
Punjab,Muktsar,0.0745500579343429,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5093339918350508,27.848417022547107,28.20368197289645,25.590042724128924,607,615,646
Punjab,Pathankot,0.1318648278850407,0.3783608280902981,0.1203105148300282,0.3003838994802801,0.1647646289840107,0.6379976088819574,29.68693273382905,30.739049054046596,24.188996119977,418,367,717
Punjab,Patiala,0.1586695398964062,0.4463351117522092,0.1587820860794639,0.3709272465509284,0.3115403377050077,0.6671596691105858,36.2171078435753,37.55836639695499,29.270981693606217,95,61,344
Punjab,Rupnagar,0.0570591866781974,0.4157590887826085,0.1236814288929555,0.3279900064841716,0.1935822616604657,0.6523860903979832,30.014756081172,31.6801467995255,23.085225424927653,395,291,766
Punjab,S.A.S Nagar,0.1318648278850407,0.4202361324275955,0.2082029481442376,0.3544390236716942,0.1665733551572522,0.6634682931762718,32.61130080352351,33.56762492522205,27.867556962807647,231,175,440
Punjab,Sahibzada Ajit Singh Nagar,0.0848885906894927,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5424130313548107,28.71676846804529,28.741243023197043,26.396384299579815,524,563,590
Punjab,Sangrur,0.1372189805837231,0.3886795483784278,0.2674444492533047,0.3162839200375291,0.2565618473124416,0.6603154537291575,33.96884400957435,33.125424452648225,29.598709328656668,158,202,323
Punjab,Shahid Bhagat Singh Nagar,0.0525737713409834,0.429692991373351,0.0962330365311889,0.3459957269509829,0.1765526880868479,0.6744900804602058,30.251505615825803,32.40383578981139,22.78583168030045,373,239,776
Punjab,Sri Muktsar Sahib,0.1318648278850407,0.3982678789775056,0.3414130968253654,0.3144169724575003,0.1955536778028075,0.5628347631517355,31.4902145839704,31.426664569622982,29.17766993163947,302,312,353
Punjab,Tarn Taran,0.0901498424802919,0.3922533052279113,0.1377635375465058,0.327839677363974,0.2323351146172423,0.5687879134663795,29.682419386301927,31.26156193378464,23.560547108519,420,328,755
Rajasthan,Ajmer,0.2140099405642295,0.2981888811400247,0.2514585022875515,0.4386530384114631,0.1836965801711308,0.5260910490234242,32.74548599768072,31.50622961221592,31.20815307940761,222,308,226
Rajasthan,Alwar,0.2920381948490819,0.3133632350521226,0.3422332605874008,0.4160733160408626,0.3628938045161705,0.4723504307338701,37.423079879194944,35.29685481970444,36.35263818714449,67,110,67
Rajasthan,Anoopgarh,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1383825137290673,0.5173379938360513,29.12842805769857,29.410244089008543,27.416363650723618,468,493,487
Rajasthan,Balotra,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1379322895877013,0.5173379938360513,29.119423574871256,29.40349072688805,27.411861409309964,470,496,490
Rajasthan,Banswara,0.1533374002978999,0.3192578265579902,0.3649856148427854,0.4193456723914704,0.1399167170662216,0.3399886570955262,27.89420335103012,28.12632271026565,28.610672854931156,602,620,392
Rajasthan,Baran,0.1023349107958763,0.3336521851058406,0.4986372751638925,0.4140805042992405,0.1518639333684867,0.4219624986186665,30.127731544342733,28.503718767320724,31.66566610192328,382,590,207
Rajasthan,Barmer,0.2063988070869187,0.2460305974343322,0.3237919259957127,0.4686477034596925,0.2210815221416861,0.437422535644769,32.369236600961784,29.80244930970684,32.43186968778263,247,441,174
Rajasthan,Beawar,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1392778161907267,0.5173379938360513,29.146334106931764,29.423673625933432,27.425316675340216,466,492,486
Rajasthan,Bharatpur,0.1987109842597705,0.331885024972971,0.4000037783508215,0.348628637078576,0.2555646572930783,0.425496699917922,31.886907604224863,30.65120515939632,31.87209379983479,275,374,194
Rajasthan,Bhilwara,0.2067657409298182,0.2776415892130676,0.2373489934603025,0.4226427846529881,0.1751240304819174,0.3992299138700361,29.2251552254289,28.92478573004262,28.32924177033159,451,546,411
Rajasthan,Bikaner,0.1823562125703397,0.2860632815396021,0.2921666234795549,0.3809863086379867,0.1692140438282467,0.4727066439769031,29.8875632304611,28.544342375245336,29.17731823479481,407,588,354
Rajasthan,Bundi,0.0931873451883351,0.3163572433435843,0.4674361198044387,0.3870006134271312,0.1352165604328341,0.4001829800428966,28.149683613304177,26.70634089625625,29.57644592427544,584,728,325
Rajasthan,Chittaurgarh,0.134232703838757,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.4989746454952142,28.83488301383865,29.29374142758637,27.225131906163803,517,522,527
Rajasthan,Chittorgarh,0.1318648278850407,0.3216041162457994,0.2752364044101402,0.3862206925215397,0.1528041370957067,0.4436592867010187,28.25938409062552,28.346509400180373,26.74419946870787,573,601,561
Rajasthan,Churu,0.1605662228316139,0.3271038528707599,0.3225179169385079,0.3888135317821519,0.1914665972526277,0.4793309328508187,30.89976339243693,30.10153823004952,29.760835209342712,332,416,313
Rajasthan,Dausa,0.1310629823582025,0.3195270887396015,0.40857065938069,0.3831593394333993,0.1846118925036499,0.4428181327841755,30.114024422791463,28.6652542571146,30.29773366073044,385,572,277
Rajasthan,Deeg,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.137178789773478,0.5173379938360513,29.10435357858679,29.392188229674705,27.40432641116773,474,500,495
Rajasthan,Dhaulpur,0.0941465915967719,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5060615222669335,28.174898304433334,28.562887950463857,26.12885169048004,583,585,607
Rajasthan,Dholpur,0.1318648278850407,0.3264474627303426,0.4371732491893703,0.3358639761453462,0.1251709973844909,0.4216837214604699,27.927877576704084,26.874639451541796,29.17952138494436,599,718,352
Rajasthan,Didwana Kuchaman,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1394460750590831,0.5173379938360513,29.14969928429889,29.42619750895878,27.426999264023777,465,491,485
Rajasthan,Dudu,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1371217935164085,0.5173379938360513,29.103213653445405,29.39133328581866,27.403756448597036,475,501,496
Rajasthan,Dungarpur,0.1178683439402828,0.3340862556229916,0.2877864212175771,0.3973851266975052,0.1320635120216837,0.4147012780382834,27.4590919823608,28.12605382026856,26.219567673389104,642,621,599
Rajasthan,Ganganagar,0.1650046988120686,0.3128866828153198,0.3016752646792196,0.4192055413505341,0.2194228885167707,0.5157012504376944,32.53230705728676,31.083594533916752,30.80588105008636,238,341,251
Rajasthan,Gangapurcity,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1377977484782257,0.5173379938360513,29.11673275268174,29.40147261024592,27.410515998215203,471,497,492
Rajasthan,Hanumangarh,0.1460533073583715,0.3348818972676015,0.2441583350273549,0.4152380965391049,0.2227314447167502,0.5063987736579273,31.59883476839264,31.35165388964611,28.613615579253526,297,316,391
Rajasthan,Jaipur,0.531904806464022,0.2842452378040127,0.2089499335550774,0.4869395529388473,0.3532336919872598,0.5763250762461257,43.900014266316,41.38722665346799,43.09689665513903,19,26,17
Rajasthan,Jaisalmer,0.052740759447347,0.2323061334215173,0.3339075268917311,0.3377604598440858,0.1199087297147552,0.4023159088027153,23.91665375931056,21.762529089330247,23.918946081783687,796,838,735
Rajasthan,Jalore,0.1465080522795895,0.2655706936005184,0.347008313203091,0.4149292623380785,0.2116387955898935,0.4570474503273761,30.72826127873485,28.26877700549367,30.341134356036108,343,608,275
Rajasthan,Jhalawar,0.1191402030195306,0.3235032261943715,0.4250005892897427,0.4040881767535861,0.1412643221808345,0.4053965988376792,28.882824170673757,27.960111333354646,29.774576562274746,513,636,311
Rajasthan,Jhunjhunu,0.1719438065868824,0.3304978807678625,0.2362510693273974,0.4539860847710756,0.3113329356177808,0.5574728143842205,35.56220232815179,34.330745832143265,31.61973419815404,112,138,208
Rajasthan,Jodhpur,0.2944642692874065,0.2388063427572178,0.2767867466614022,0.4474416598422955,0.2714533839931823,0.5373719518466543,36.17055619357698,32.64186085746095,35.4775430596348,96,229,83
Rajasthan,Karauli,0.1171582484685798,0.3252570013531101,0.4098983825048145,0.3501101956688131,0.1648573305415286,0.3812694718886071,27.61945876992982,27.01491860711571,28.132026313798413,622,707,422
Rajasthan,Kekri,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.137491601488264,0.5173379938360513,29.110609812882508,29.39688040539649,27.40745452831559,472,498,493
Rajasthan,Khairthal-Tijara,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1401437037565718,0.5173379938360513,29.163651858248663,29.43666193942111,27.433975550998664,462,488,483
Rajasthan,Kota,0.1659620493576035,0.2974026628872084,0.3712081494343309,0.4103756890909892,0.1398566908254038,0.5659005323839811,32.32800735637495,29.692703656245023,32.35365389241992,251,450,176
Rajasthan,Kotputli-Behror,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1401970745469534,0.5173379938360513,29.164719274056296,29.437462501276837,27.43450925890248,461,487,482
Rajasthan,Nagaur,0.2634095746605147,0.258536884561989,0.2749694949958799,0.4905956931485188,0.271751910988749,0.4907006135746284,35.664219643026904,33.112181116427806,34.666466791189734,108,203,100
Rajasthan,Neem Ka Thana,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1404293254911216,0.5173379938360513,29.169364292939655,29.440946265439354,27.43683176834416,460,485,481
Rajasthan,Pali,0.1741625480811847,0.3011403995992777,0.3247634527805506,0.4283040787918583,0.197535118863848,0.5257497112808881,32.77406766415388,30.809770419202188,31.77164119563828,221,360,202
Rajasthan,Phalodi,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1369376574421221,0.5173379938360513,29.09953093195967,29.38857124470437,27.401915087854167,478,504,500
Rajasthan,Pratapgarh,0.0738735207095367,0.2921340649014461,0.3311167331072158,0.3415217548955923,0.1137291803474713,0.3263435942840011,23.341868984818653,23.50197143170528,23.357004764613077,805,825,758
Rajasthan,Rajsamand,0.0996683634211877,0.3067226203164084,0.3051306745925223,0.4054125903745789,0.1397364609360959,0.4561436377962327,28.137753999651217,27.494394078993395,26.96608875124472,586,669,544
Rajasthan,Sanchor,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1367480347370038,0.5173379938360513,29.095738477857303,29.38572690412759,27.400018860802984,481,507,503
Rajasthan,Sawai Madhopur,0.1100667950915088,0.3126102384523918,0.4043103543298758,0.3544218156013613,0.1531424471464353,0.4204621776972211,27.93107063855321,26.732889043859853,28.336556159942063,597,725,410
Rajasthan,Shahpura,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1370335529057815,0.5173379938360513,29.10144884123286,29.390009676659258,27.40287404249076,476,502,497
Rajasthan,Sikar,0.2083797359216986,0.2719450004086997,0.252168153372262,0.4705732374159189,0.3154658989904161,0.5699629645866823,36.52876827610394,33.5287526117799,33.67116411898028,81,177,127
Rajasthan,Sirohi,0.0860585257497897,0.2954021440355209,0.319410558134005,0.3790152131029688,0.1430026851149561,0.3840377868707069,25.990411238463697,25.625967963729817,25.33791764211336,730,782,655
Rajasthan,Tonk,0.1163518890687212,0.2874618147095756,0.3956144400484745,0.3916886910320247,0.1587828982626863,0.4024726455886393,28.21668502662193,26.62844504667676,28.839610160370448,576,732,372
Rajasthan,Udaipur,0.2614306671742331,0.3114350361291375,0.2675402468981312,0.4579081535497418,0.1847261694904108,0.4201426970178693,32.273906574917795,32.259322191534174,31.83899140884726,254,248,197
Rajasthan,Unknown Districts Of India,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1473623992138302,0.5173379938360513,29.30802576739383,29.544942371279987,27.506162505571247,440,461,466
Sikkim,East District,0.0242618323056541,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5455812821468734,27.56759831620978,27.560390363440906,24.625105309945607,627,666,694
Sikkim,Gangtok,0.1318648278850407,0.4150473977537347,0.131790896593833,0.2676555374316388,0.1191626742452442,0.6347126428090655,28.53629659089546,30.651632769483623,23.316144384618248,539,373,759
Sikkim,Gyalshing,0.1318648278850407,0.4443475108124797,0.1946498244587638,0.3101914209867085,0.1062050223773747,0.5697197666323196,28.74959411034131,31.683560857855596,24.633865591013027,522,289,693
Sikkim,Mangan,0.1318648278850407,0.5126809657278981,0.1394561821748301,0.3090949175844035,0.0972307788433824,0.5662052032916444,28.60928603111671,33.8835424254325,23.089633580418536,530,162,765
Sikkim,Namchi,0.1318648278850407,0.4894079557813628,0.0866463340917905,0.3385694845682246,0.1059496501334778,0.6189869991566175,29.667962133598746,34.31707944498135,23.23779436889452,422,139,760
Sikkim,North District,0.0029845923987729,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5332626228172086,26.89568033147886,27.01165897200663,23.8020082227942,685,708,745
Sikkim,Pakyong,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1361301911870247,0.5173379938360513,29.083381606857728,29.376459250877907,27.3938404253032,491,515,510
Sikkim,Soreng,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1357010895573313,0.5173379938360513,29.074799574263853,29.370022726432502,27.389549409006257,495,518,513
Sikkim,South District,0.0119380321604912,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5395574368909121,27.20064540818729,27.25367590797803,24.1650336267513,661,690,720
Sikkim,West District,0.0109682836791138,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5307822159471068,27.00574601968364,27.14652872891243,24.0043128581529,681,700,727
Tamil Nadu,Ariyalur,0.0723967228064353,0.4222845083996605,0.2024607258138512,0.4409815917141034,0.1325068491060153,0.4942150283819703,29.04945618230561,31.97727710480882,24.79134558061112,497,273,681
Tamil Nadu,Chengalpattu,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3477854961069718,0.1534418381097648,0.5173379938360513,29.792995779865315,29.9995151892718,27.930338129083392,412,425,436
Tamil Nadu,Chennai,0.4379793140077063,0.4164743991139537,0.1792137150732079,0.5246633859080703,0.2458039439027475,0.7305799995517972,44.73741400927805,44.8223171213631,41.52972944752723,12,8,24
Tamil Nadu,Coimbatore,0.3452377505881047,0.400552762676644,0.1432953883780662,0.5680594622632636,0.2326512446598839,0.6897931643910811,42.15331394859378,42.67299126451898,37.97411638482512,28,18,46
Tamil Nadu,Cuddalore,0.2428903092679599,0.4083001109947479,0.1849248845966271,0.4926674731125183,0.2020276030935568,0.5859713108217226,36.4033838818289,37.89178668704631,32.57302654846625,86,57,164
Tamil Nadu,Dharmapuri,0.1417865373228092,0.3765221084664476,0.2098808492917669,0.4606180833862908,0.1710797816792799,0.5950205329924176,33.2341282851981,33.742768265621045,29.349084831383333,190,167,337
Tamil Nadu,Dindigul,0.2079070401944908,0.4076182195607024,0.2381829944221936,0.5039791022333621,0.1718815645323088,0.5698892513739648,35.5311513065115,36.781476514905926,32.53852252698937,113,78,167
Tamil Nadu,Erode,0.2313177853761284,0.4012985744068563,0.1905718694424579,0.576704156268404,0.1768003542072409,0.6159876743491635,37.934903842511886,39.01777099373087,34.24573208002324,61,46,108
Tamil Nadu,Kallakurichi,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.337023657638451,0.1398558676961731,0.5173379938360513,29.306039602223063,29.580488863697507,27.579241655577054,441,457,458
Tamil Nadu,Kancheepuram,0.3792149394688998,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.139700733923192,0.5451435632874437,34.6579060822861,34.655075318111514,35.267132741951535,130,126,85
Tamil Nadu,Kanchipuram,0.1318648278850407,0.4165400478924206,0.1991592919838459,0.4359783122718365,0.2934074471659443,0.6212601806175831,35.80720875757076,36.549477993037264,29.90747056250729,101,86,306
Tamil Nadu,Kanniyakumari,0.179534043588566,0.3742935349859447,0.0851857961207795,0.4982955072943643,0.1838467260054629,0.706002563330027,35.948370115435644,36.47459126554888,29.910082066568798,98,88,305
Tamil Nadu,Karur,0.1042101751741205,0.4564631726183416,0.3126592421615208,0.5013278147033288,0.1227030837615993,0.5582008821888627,33.420063264356855,35.50952591750356,30.569386673777142,179,107,268
Tamil Nadu,Krishnagiri,0.1729401064134095,0.3188749238187436,0.1665856721372172,0.467442014972893,0.1895227363849531,0.6097295016580694,33.64729314814611,32.90840082373707,29.74285518401115,174,214,317
Tamil Nadu,Madurai,0.2939680322293627,0.4011956209386529,0.2002473233324441,0.4969417923799684,0.1830052491557103,0.6520615452352653,38.5339618227171,39.12573741472778,35.37503556787743,53,44,84
Tamil Nadu,Mayiladuthurai,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3264989455047219,0.1392560719072886,0.5173379938360513,29.0835494437708,29.36099768418966,27.36274945501363,490,519,516
Tamil Nadu,Nagapattinam,0.1542562087925031,0.408428534672832,0.2823569963071065,0.5444047126130086,0.1484905667178624,0.5920977017404719,35.69283910707631,36.416552659832014,32.94107661699863,106,89,151
Tamil Nadu,Namakkal,0.1714414290711965,0.4344550543389518,0.1392767990733817,0.4718326841723977,0.1777520819113852,0.6242182363681632,34.64220716458619,36.979872759087606,29.202610897054697,131,71,350
Tamil Nadu,Perambalur,0.0543496326987893,0.4020563663628915,0.2294506502489443,0.5392890880727247,0.1081026856262958,0.552823823590813,31.40637476589081,33.09452575843405,27.52592120876693,305,204,463
Tamil Nadu,Pudukkottai,0.1491666725724537,0.4280050517836895,0.2752569205720067,0.5644441568412678,0.1502860655367638,0.5040442986528882,34.39144359562444,36.5471273702839,31.708831463460097,142,87,203
Tamil Nadu,Ramanathapuram,0.1245651160109565,0.388030867748982,0.2114582419103357,0.5166736162854992,0.1379591812437244,0.616176237071235,33.90237410882149,34.63700510651171,29.979117222302843,161,127,300
Tamil Nadu,Ranipet,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3296164343793322,0.1400960977187419,0.5173379938360513,29.16269973749207,29.43594784885366,27.433499490620367,463,489,484
Tamil Nadu,Salem,0.3380010079587517,0.4053475295841464,0.1608493724246066,0.6217806514797318,0.2024555629213485,0.5929916997862742,40.76654746300966,42.34954716589777,37.51630870497996,37,20,52
Tamil Nadu,Sivaganga,0.1268904171124443,0.3759169284676425,0.2409882117416543,0.4950827022248562,0.1684307066689721,0.6132716889838793,34.242561701896015,34.25573237298687,30.616454252859725,149,146,266
Tamil Nadu,Tenkasi,0.1318648278850407,0.3694714628407016,0.3089678032701725,0.3604364835384261,0.1414630689551377,0.5173379938360513,29.806440145401854,30.07285340058148,28.063570186166203,411,419,427
